AGE,SEX,SCHOOL_AGED,SCHOOL_LEVEL,BURGERS_EATEN,RESTAURANTS_VISITED,CLASSIFICATION,STATE,COUNTY,COUNTY_CODE
5,MALE,True,ES,18,9,1,VA,Prince William,51153
19,MALE,True,CL,2,25,1,VA,Fairfax,51059
19,FEMALE,True,CL,9,24,0,VA,Roanoke City,51770
23,FEMALE,False,CL,26,14,1,VA,Chesapeake,51550
32,FEMALE,False,NOT,26,6,1,VA,Alexandria,51510
52,MALE,False,NOT,33,1,1,VA,Montgomery,51121
56,MALE,False,NOT,35,2,1,NC,Mecklenburg,37119
38,FEMALE,False,NOT,5,5,1,MD,Howard,24027
14,FEMALE,True,HS,71,1,1,VA,Alexandria,51510
63,MALE,False,NOT,5,6,0,VA,Russell,51167
47,MALE,False,NOT,35,12,0,VA,Henrico,51087
12,MALE,True,MS,56,5,1,VA,Powhatan,51145
33,FEMALE,False,NOT,8,5,0,VA,Pittsylvania,51143
46,FEMALE,False,NOT,8,3,0,VA,Arlington,51013
62,FEMALE,False,NOT,14,6,0,VA,Prince William,51153
78,MALE,False,NOT,50,24,1,VA,Loudoun,51107
39,MALE,False,NOT,10,7,0,VA,Tazewell,51185
71,FEMALE,False,NOT,36,13,1,MD,Montgomery,24031
7,FEMALE,True,ES,15,3,0,VA,Montgomery,51121
47,MALE,False,NOT,22,17,1,VA,Albemarle,51003
76,FEMALE,False,NOT,45,5,1,VA,Manassas,51683
67,MALE,False,NOT,21,10,1,VA,Arlington,51013
45,MALE,False,NOT,21,4,1,VA,Prince William,51153
91,MALE,False,NOT,3,13,0,VA,Chesterfield,51041
9,MALE,True,ES,18,1,0,VA,Augusta,51015
15,FEMALE,True,HS,35,3,0,VA,Charlottesville,51540
29,MALE,False,NOT,26,7,1,VA,Norfolk,51710
57,FEMALE,False,NOT,68,3,1,VA,Goochland,51075
34,FEMALE,False,NOT,41,13,1,VA,Hampton,51650
54,MALE,False,NOT,30,2,0,NC,Guilford,37081
22,FEMALE,True,CL,40,1,0,VA,Frederick,51069
18,FEMALE,True,HS,36,12,0,VA,Mecklenburg,51117
42,FEMALE,False,NOT,5,18,1,VA,Roanoke,51161
55,FEMALE,False,NOT,54,5,1,VA,Roanoke City,51770
21,FEMALE,True,CL,15,4,1,VA,Mecklenburg,51117
41,MALE,False,NOT,39,3,0,VA,Virginia Beach,51810
59,FEMALE,False,NOT,5,22,0,VA,Fauquier,51061
12,MALE,True,MS,98,1,1,VA,Henrico,51087
24,FEMALE,False,NOT,24,22,0,VA,Russell,51167
72,MALE,False,NOT,6,8,0,VA,Manassas,51683
81,FEMALE,False,NOT,28,9,1,VA,Loudoun,51107
54,FEMALE,False,NOT,46,2,0,VA,Fauquier,51061
33,FEMALE,False,NOT,67,18,1,VA,Montgomery,51121
33,MALE,False,NOT,31,5,1,VA,Roanoke City,51770
78,MALE,False,NOT,32,14,1,VA,Portsmouth,51740
33,FEMALE,False,NOT,36,4,1,NC,Guilford,37081
29,MALE,False,NOT,13,4,0,VA,Roanoke City,51770
40,MALE,False,NOT,19,5,1,VA,Russell,51167
54,FEMALE,False,NOT,53,10,1,VA,Russell,51167
53,MALE,False,NOT,25,10,0,VA,Hampton,51650
36,FEMALE,False,NOT,42,5,1,VA,Lynchburg,51680
39,MALE,False,NOT,7,1,1,VA,Chesapeake,51550
45,MALE,False,NOT,11,1,1,VA,Hanover,51085
8,MALE,True,ES,21,13,1,VA,Hanover,51085
81,MALE,False,NOT,77,3,1,VA,Powhatan,51145
23,FEMALE,False,CL,47,10,1,VA,Newport News,51700
58,MALE,False,NOT,16,4,1,VA,Montgomery,51121
44,MALE,False,NOT,37,4,1,VA,Bedford,51019
39,FEMALE,False,NOT,13,1,1,VA,Goochland,51075
57,FEMALE,False,NOT,31,13,1,VA,Fairfax,51059
39,FEMALE,False,NOT,61,2,1,MD,Baltimore,24005
35,FEMALE,False,NOT,36,3,1,VA,Frederick,51069
21,MALE,True,CL,7,13,0,VA,Augusta,51015
28,MALE,False,NOT,26,14,1,VA,Prince William,51153
43,MALE,False,NOT,9,10,0,VA,Lynchburg,51680
39,FEMALE,False,NOT,31,3,0,VA,Wise,51195
34,FEMALE,False,NOT,3,7,1,VA,Norfolk,51710
11,MALE,True,MS,43,5,0,MD,Howard,24027
67,FEMALE,False,NOT,15,1,1,NC,Wake,37183
33,FEMALE,False,NOT,47,10,1,VA,Norfolk,51710
26,MALE,False,NOT,12,15,1,VA,Rockingham,51165
46,MALE,False,NOT,4,2,0,VA,Bedford,51019
54,FEMALE,False,NOT,52,10,1,VA,Roanoke,51161
58,FEMALE,False,NOT,32,7,0,VA,Alexandria,51510
47,MALE,False,NOT,26,1,0,VA,Powhatan,51145
33,MALE,False,NOT,46,7,0,VA,Campbell,51031
34,FEMALE,False,NOT,38,10,1,VA,Frederick,51069
22,MALE,True,CL,34,6,1,VA,Augusta,51015
34,MALE,False,NOT,27,6,0,VA,Pulaski,51155
26,FEMALE,False,NOT,60,2,0,VA,Wythe,51197
37,FEMALE,False,NOT,22,7,1,VA,Roanoke,51161
42,FEMALE,False,NOT,2,19,0,VA,Alexandria,51510
26,MALE,False,NOT,33,4,0,VA,Charlottesville,51540
71,FEMALE,False,NOT,1,14,1,VA,Newport News,51700
78,FEMALE,False,NOT,25,3,1,VA,Virginia Beach,51810
15,FEMALE,True,HS,65,5,1,VA,Wythe,51197
30,FEMALE,False,NOT,33,4,0,VA,Chesapeake,51550
42,FEMALE,False,NOT,26,8,1,VA,Fairfax,51059
40,MALE,False,NOT,28,2,1,VA,Bedford,51019
27,FEMALE,False,NOT,4,2,0,VA,Mecklenburg,51117
53,FEMALE,False,NOT,30,9,1,MD,Anne Arundel,24003
70,MALE,False,NOT,9,7,0,NC,Durham,37063
40,FEMALE,False,NOT,12,15,1,VA,Alexandria,51510
26,MALE,False,NOT,23,18,1,VA,Chesterfield,51041
70,MALE,False,NOT,57,5,1,VA,Russell,51167
31,FEMALE,False,NOT,20,1,0,VA,Chesapeake,51550
72,FEMALE,False,NOT,6,17,1,VA,Lynchburg,51680
26,MALE,False,NOT,27,12,0,VA,Roanoke,51161
39,FEMALE,False,NOT,24,9,0,VA,Arlington,51013
57,FEMALE,False,NOT,38,4,1,VA,Virginia Beach,51810
22,FEMALE,True,CL,68,14,0,VA,Roanoke City,51770
49,FEMALE,False,NOT,17,8,0,VA,Hanover,51085
69,FEMALE,False,NOT,10,5,0,VA,Frederick,51069
27,MALE,False,NOT,41,4,1,VA,Alexandria,51510
21,MALE,True,CL,12,1,0,VA,Lynchburg,51680
64,MALE,False,NOT,29,4,1,VA,Fairfax,51059
34,MALE,False,NOT,29,8,0,VA,Pittsylvania,51143
21,MALE,True,CL,13,15,1,VA,Richmond City,51760
40,MALE,False,NOT,56,6,1,MD,Prince Georges,24033
18,FEMALE,True,HS,38,7,0,NC,Wake,37183
47,FEMALE,False,NOT,27,9,1,VA,Albemarle,51003
52,MALE,False,NOT,9,11,0,VA,Virginia Beach,51810
12,MALE,True,MS,1,3,0,VA,Goochland,51075
22,FEMALE,True,CL,84,11,0,VA,Powhatan,51145
18,FEMALE,True,HS,9,3,0,VA,Newport News,51700
59,FEMALE,False,NOT,9,6,0,NC,Wake,37183
37,MALE,False,NOT,15,5,0,VA,Tazewell,51185
52,MALE,False,NOT,15,3,1,VA,Lynchburg,51680
56,FEMALE,False,NOT,25,4,1,MD,Prince Georges,24033
4,MALE,True,NOT,8,3,1,VA,Chesterfield,51041
73,MALE,False,NOT,1,3,0,VA,Pittsylvania,51143
19,FEMALE,True,CL,90,3,1,VA,Chesapeake,51550
54,FEMALE,False,NOT,12,4,1,VA,Fairfax,51059
64,FEMALE,False,NOT,27,7,0,VA,Alexandria,51510
8,MALE,True,ES,109,7,1,VA,Loudoun,51107
65,FEMALE,False,NOT,3,4,1,VA,Lynchburg,51680
31,MALE,False,NOT,66,8,1,VA,Russell,51167
47,FEMALE,False,NOT,21,3,0,NC,Wake,37183
46,FEMALE,False,NOT,15,20,0,VA,Fauquier,51061
10,FEMALE,True,ES,51,3,0,VA,Wythe,51197
60,FEMALE,False,NOT,50,5,1,VA,Loudoun,51107
67,MALE,False,NOT,61,6,1,MD,Montgomery,24031
38,FEMALE,False,NOT,17,4,1,VA,Fairfax,51059
5,FEMALE,True,ES,55,14,0,VA,Washington,51191
30,FEMALE,False,NOT,64,4,1,VA,Prince William,51153
54,MALE,False,NOT,10,1,1,MD,Prince Georges,24033
67,FEMALE,False,NOT,30,11,0,VA,Wythe,51197
33,MALE,False,NOT,51,2,1,VA,Wise,51195
16,FEMALE,True,HS,9,2,0,VA,Albemarle,51003
54,MALE,False,NOT,44,7,1,VA,Goochland,51075
56,MALE,False,NOT,20,2,1,VA,Brunswick,51025
71,MALE,False,NOT,30,1,1,VA,Roanoke City,51770
57,MALE,False,NOT,33,16,0,MD,Howard,24027
34,MALE,False,NOT,15,12,0,VA,Lynchburg,51680
18,MALE,True,HS,27,3,1,VA,Tazewell,51185
11,FEMALE,True,MS,8,14,1,VA,Hanover,51085
52,MALE,False,NOT,30,9,1,VA,Brunswick,51025
34,MALE,False,NOT,56,22,1,VA,Alexandria,51510
62,FEMALE,False,NOT,30,1,1,VA,Alexandria,51510
53,MALE,False,NOT,9,2,0,VA,Frederick,51069
25,MALE,False,NOT,17,15,1,VA,Frederick,51069
75,FEMALE,False,NOT,33,4,1,NC,Mecklenburg,37119
58,FEMALE,False,NOT,83,10,1,VA,Loudoun,51107
49,FEMALE,False,NOT,7,10,1,NC,Wake,37183
50,FEMALE,False,NOT,38,19,1,VA,Manassas,51683
76,MALE,False,NOT,26,6,0,VA,Falls Church,51610
46,MALE,False,NOT,20,6,0,VA,Arlington,51013
33,MALE,False,NOT,21,7,0,VA,Virginia Beach,51810
35,FEMALE,False,NOT,4,16,0,VA,Pittsylvania,51143
58,FEMALE,False,NOT,24,12,0,VA,Arlington,51013
46,FEMALE,False,NOT,60,7,1,VA,Bedford,51019
48,FEMALE,False,NOT,16,1,0,NC,Guilford,37081
14,MALE,True,HS,97,4,1,VA,Fairfax,51059
9,FEMALE,True,ES,1,2,0,VA,Richmond City,51760
27,FEMALE,False,NOT,9,25,0,VA,Newport News,51700
23,MALE,False,CL,84,17,0,VA,Halifax,51083
62,FEMALE,False,NOT,19,25,1,VA,Fairfax,51059
21,FEMALE,True,CL,80,4,1,NC,Wake,37183
32,MALE,False,NOT,29,1,1,VA,Wise,51195
59,FEMALE,False,NOT,41,9,1,VA,Loudoun,51107
38,FEMALE,False,NOT,21,3,1,NC,Wake,37183
21,MALE,True,CL,36,6,0,VA,Bedford,51019
5,FEMALE,True,ES,44,5,0,VA,Wise,51195
43,FEMALE,False,NOT,63,5,1,VA,Hampton,51650
55,MALE,False,NOT,42,5,0,VA,Campbell,51031
59,MALE,False,NOT,34,3,1,VA,Charlottesville,51540
72,FEMALE,False,NOT,80,5,1,VA,Wythe,51197
56,MALE,False,NOT,7,8,0,VA,Pulaski,51155
68,MALE,False,NOT,2,8,1,VA,Fauquier,51061
18,FEMALE,True,HS,9,7,0,VA,Fairfax,51059
80,FEMALE,False,NOT,70,2,1,VA,Wythe,51197
55,FEMALE,False,NOT,12,6,1,VA,Hanover,51085
55,FEMALE,False,NOT,13,4,0,VA,Campbell,51031
45,MALE,False,NOT,37,7,0,VA,Henrico,51087
24,MALE,False,NOT,31,15,1,VA,Hampton,51650
20,FEMALE,True,CL,3,4,0,VA,Lynchburg,51680
25,MALE,False,NOT,24,8,0,VA,Falls Church,51610
46,FEMALE,False,NOT,41,5,1,VA,Brunswick,51025
48,FEMALE,False,NOT,16,6,0,VA,Augusta,51015
69,MALE,False,NOT,6,1,1,VA,Roanoke City,51770
48,FEMALE,False,NOT,9,4,1,VA,Pittsylvania,51143
69,FEMALE,False,NOT,12,7,1,VA,Prince William,51153
28,MALE,False,NOT,6,2,0,VA,Fauquier,51061
41,FEMALE,False,NOT,37,2,1,VA,Powhatan,51145
83,FEMALE,False,NOT,41,12,1,VA,Goochland,51075
14,MALE,True,HS,46,3,0,VA,Bedford,51019
24,FEMALE,False,NOT,40,16,0,VA,Halifax,51083
74,FEMALE,False,NOT,53,8,1,NC,Guilford,37081
51,FEMALE,False,NOT,22,3,0,VA,Rockingham,51165
67,FEMALE,False,NOT,7,1,1,NC,Durham,37063
28,FEMALE,False,NOT,28,8,1,VA,Goochland,51075
14,FEMALE,True,HS,12,5,1,VA,Augusta,51015
31,MALE,False,NOT,40,3,1,VA,Mecklenburg,51117
74,FEMALE,False,NOT,15,1,0,VA,Virginia Beach,51810
77,FEMALE,False,NOT,52,5,1,VA,Roanoke,51161
30,FEMALE,False,NOT,5,3,1,VA,Augusta,51015
68,MALE,False,NOT,27,8,0,VA,Virginia Beach,51810
59,MALE,False,NOT,35,7,1,VA,Alexandria,51510
44,FEMALE,False,NOT,9,5,1,VA,Halifax,51083
28,FEMALE,False,NOT,40,1,1,VA,Fauquier,51061
41,FEMALE,False,NOT,20,5,1,VA,Hanover,51085
5,MALE,True,ES,3,14,0,VA,Powhatan,51145
30,MALE,False,NOT,25,4,0,VA,Fairfax,51059
39,MALE,False,NOT,7,3,0,VA,Portsmouth,51740
14,MALE,True,HS,52,10,1,NC,Forsyth,37067
30,FEMALE,False,NOT,13,4,0,VA,Charlottesville,51540
23,FEMALE,False,CL,18,8,0,VA,Charlottesville,51540
22,FEMALE,True,CL,12,6,0,VA,Frederick,51069
71,MALE,False,NOT,12,10,0,VA,Newport News,51700
71,MALE,False,NOT,15,17,1,VA,Montgomery,51121
35,MALE,False,NOT,11,16,0,VA,Newport News,51700
36,FEMALE,False,NOT,1,5,1,VA,Fauquier,51061
52,MALE,False,NOT,21,10,1,VA,Augusta,51015
35,FEMALE,False,NOT,96,10,1,VA,Roanoke City,51770
30,MALE,False,NOT,7,3,0,VA,Portsmouth,51740
41,MALE,False,NOT,32,5,1,VA,Pittsylvania,51143
6,FEMALE,True,ES,22,10,0,VA,Tazewell,51185
33,MALE,False,NOT,20,4,0,VA,Campbell,51031
47,FEMALE,False,NOT,37,4,0,VA,Roanoke,51161
18,MALE,True,HS,2,3,1,VA,Virginia Beach,51810
29,MALE,False,NOT,37,13,1,MD,Montgomery,24031
46,FEMALE,False,NOT,13,7,0,VA,Manassas,51683
64,MALE,False,NOT,32,15,1,VA,Pittsylvania,51143
39,MALE,False,NOT,5,10,1,VA,Montgomery,51121
35,FEMALE,False,NOT,30,1,1,VA,Albemarle,51003
20,MALE,True,CL,72,12,0,VA,Alexandria,51510
38,FEMALE,False,NOT,63,3,1,VA,Roanoke,51161
46,FEMALE,False,NOT,34,7,1,NC,Mecklenburg,37119
37,FEMALE,False,NOT,59,1,1,VA,Russell,51167
8,MALE,True,ES,32,5,0,VA,Roanoke,51161
37,FEMALE,False,NOT,58,8,1,VA,Washington,51191
19,MALE,True,CL,19,18,1,VA,Henrico,51087
3,FEMALE,True,NOT,62,13,1,VA,Rockingham,51165
21,FEMALE,True,CL,15,14,1,VA,Russell,51167
53,MALE,False,NOT,1,10,0,VA,Rockingham,51165
20,FEMALE,True,CL,72,19,0,VA,Hampton,51650
46,FEMALE,False,NOT,15,5,1,VA,Russell,51167
35,FEMALE,False,NOT,51,8,1,VA,Fairfax,51059
38,MALE,False,NOT,15,25,1,VA,Wise,51195
27,FEMALE,False,NOT,5,2,1,VA,Prince William,51153
65,MALE,False,NOT,40,5,1,VA,Chesapeake,51550
71,MALE,False,NOT,20,6,0,VA,Goochland,51075
39,MALE,False,NOT,11,6,1,VA,Virginia Beach,51810
44,MALE,False,NOT,18,4,0,MD,Baltimore,24005
16,MALE,True,HS,1,5,1,VA,Alexandria,51510
39,FEMALE,False,NOT,1,14,1,VA,Chesterfield,51041
36,FEMALE,False,NOT,31,10,1,VA,Newport News,51700
20,FEMALE,True,CL,3,20,0,VA,Fauquier,51061
74,MALE,False,NOT,65,6,1,NC,Durham,37063
41,FEMALE,False,NOT,1,10,0,VA,Augusta,51015
46,FEMALE,False,NOT,49,5,1,VA,Portsmouth,51740
36,FEMALE,False,NOT,8,4,0,VA,Campbell,51031
51,MALE,False,NOT,40,16,1,MD,Montgomery,24031
31,FEMALE,False,NOT,11,10,0,VA,Newport News,51700
52,FEMALE,False,NOT,13,7,0,VA,Bedford,51019
22,MALE,True,CL,17,3,0,VA,Rockingham,51165
63,FEMALE,False,NOT,133,3,1,VA,Arlington,51013
35,FEMALE,False,NOT,15,1,1,VA,Wise,51195
53,MALE,False,NOT,33,12,0,VA,Loudoun,51107
42,MALE,False,NOT,11,15,1,VA,Roanoke,51161
23,MALE,False,CL,15,5,0,VA,Bedford,51019
68,MALE,False,NOT,11,5,0,VA,Portsmouth,51740
37,FEMALE,False,NOT,4,25,1,VA,Arlington,51013
42,MALE,False,NOT,28,11,1,NC,Durham,37063
52,FEMALE,False,NOT,23,4,0,VA,Campbell,51031
56,MALE,False,NOT,13,6,1,VA,Mecklenburg,51117
65,MALE,False,NOT,22,5,1,VA,Norfolk,51710
33,MALE,False,NOT,12,11,1,VA,Russell,51167
25,FEMALE,False,NOT,17,10,0,VA,Charlottesville,51540
39,FEMALE,False,NOT,74,8,0,MD,Montgomery,24031
65,FEMALE,False,NOT,10,4,1,VA,Halifax,51083
76,FEMALE,False,NOT,22,1,1,VA,Hampton,51650
50,MALE,False,NOT,57,4,1,VA,Manassas,51683
8,MALE,True,ES,22,6,1,VA,Newport News,51700
76,MALE,False,NOT,6,1,0,VA,Russell,51167
55,FEMALE,False,NOT,43,10,1,VA,Frederick,51069
30,FEMALE,False,NOT,2,15,1,VA,Mecklenburg,51117
37,MALE,False,NOT,89,2,1,VA,Charlottesville,51540
44,MALE,False,NOT,51,4,0,VA,Manassas,51683
75,FEMALE,False,NOT,16,5,0,VA,Halifax,51083
59,FEMALE,False,NOT,21,7,1,VA,Frederick,51069
8,MALE,True,ES,22,1,0,VA,Wythe,51197
42,MALE,False,NOT,25,7,1,VA,Fauquier,51061
21,MALE,True,CL,34,13,1,NC,Forsyth,37067
67,FEMALE,False,NOT,31,3,1,VA,Prince William,51153
59,FEMALE,False,NOT,3,7,1,VA,Chesapeake,51550
27,MALE,False,NOT,27,8,1,VA,Roanoke,51161
43,MALE,False,NOT,33,15,0,VA,Albemarle,51003
68,MALE,False,NOT,68,10,1,VA,Halifax,51083
56,FEMALE,False,NOT,21,24,1,VA,Roanoke City,51770
41,FEMALE,False,NOT,18,21,0,VA,Montgomery,51121
33,MALE,False,NOT,19,3,0,VA,Loudoun,51107
38,MALE,False,NOT,18,9,1,VA,Bedford,51019
73,MALE,False,NOT,20,6,0,VA,Fauquier,51061
30,FEMALE,False,NOT,9,4,1,VA,Powhatan,51145
64,FEMALE,False,NOT,22,5,1,VA,Albemarle,51003
12,FEMALE,True,MS,17,3,0,VA,Rockingham,51165
52,FEMALE,False,NOT,12,25,0,MD,Montgomery,24031
10,MALE,True,ES,22,4,0,VA,Pulaski,51155
55,MALE,False,NOT,37,2,0,VA,Augusta,51015
58,FEMALE,False,NOT,15,6,0,VA,Frederick,51069
23,FEMALE,False,CL,33,6,0,VA,Bedford,51019
70,FEMALE,False,NOT,22,2,1,VA,Albemarle,51003
60,MALE,False,NOT,7,3,0,VA,Charlottesville,51540
34,FEMALE,False,NOT,9,7,1,VA,Bedford,51019
61,MALE,False,NOT,58,2,1,VA,Richmond City,51760
4,MALE,True,NOT,12,12,1,VA,Campbell,51031
72,MALE,False,NOT,69,2,1,MD,Howard,24027
15,FEMALE,True,HS,39,7,0,NC,Durham,37063
20,FEMALE,True,CL,31,6,1,VA,Campbell,51031
3,FEMALE,True,NOT,44,11,1,VA,Henrico,51087
40,FEMALE,False,NOT,9,4,0,VA,Halifax,51083
12,MALE,True,MS,35,4,1,MD,Anne Arundel,24003
57,MALE,False,NOT,90,4,1,VA,Goochland,51075
41,FEMALE,False,NOT,12,5,1,VA,Chesapeake,51550
10,MALE,True,ES,51,4,1,VA,Fairfax,51059
43,MALE,False,NOT,18,8,0,VA,Norfolk,51710
26,FEMALE,False,NOT,21,6,0,VA,Chesterfield,51041
63,FEMALE,False,NOT,22,1,1,VA,Arlington,51013
18,MALE,True,HS,3,14,0,VA,Richmond City,51760
33,FEMALE,False,NOT,5,5,1,MD,Baltimore,24005
33,MALE,False,NOT,14,24,0,VA,Fauquier,51061
45,FEMALE,False,NOT,2,11,0,VA,Norfolk,51710
28,MALE,False,NOT,13,5,1,VA,Henrico,51087
70,FEMALE,False,NOT,13,10,0,MD,Baltimore,24005
56,MALE,False,NOT,19,7,0,MD,Anne Arundel,24003
53,FEMALE,False,NOT,54,10,1,VA,Roanoke City,51770
69,FEMALE,False,NOT,43,7,1,VA,Albemarle,51003
7,FEMALE,True,ES,15,7,0,VA,Russell,51167
53,MALE,False,NOT,5,7,1,VA,Falls Church,51610
60,FEMALE,False,NOT,2,7,0,VA,Roanoke,51161
29,FEMALE,False,NOT,21,15,1,VA,Wise,51195
47,MALE,False,NOT,10,11,0,VA,Manassas,51683
52,FEMALE,False,NOT,49,9,0,VA,Chesterfield,51041
17,MALE,True,HS,43,8,0,VA,Norfolk,51710
50,MALE,False,NOT,24,25,1,VA,Wise,51195
67,MALE,False,NOT,31,9,0,VA,Charlottesville,51540
34,MALE,False,NOT,74,6,1,VA,Wise,51195
15,MALE,True,HS,25,10,0,VA,Manassas,51683
14,MALE,True,HS,29,2,1,VA,Henrico,51087
30,FEMALE,False,NOT,23,4,0,VA,Frederick,51069
75,MALE,False,NOT,26,5,0,VA,Newport News,51700
49,FEMALE,False,NOT,6,13,0,MD,Prince Georges,24033
46,MALE,False,NOT,35,11,1,MD,Prince Georges,24033
47,FEMALE,False,NOT,16,6,0,VA,Mecklenburg,51117
63,MALE,False,NOT,55,4,1,VA,Lynchburg,51680
45,MALE,False,NOT,7,9,1,VA,Powhatan,51145
88,FEMALE,False,NOT,16,1,1,VA,Powhatan,51145
44,FEMALE,False,NOT,7,5,1,VA,Russell,51167
71,MALE,False,NOT,5,7,1,VA,Fauquier,51061
76,MALE,False,NOT,30,1,1,VA,Chesterfield,51041
50,FEMALE,False,NOT,45,13,1,VA,Lynchburg,51680
38,FEMALE,False,NOT,35,14,1,VA,Hampton,51650
29,MALE,False,NOT,18,4,1,NC,Durham,37063
36,MALE,False,NOT,14,4,1,MD,Anne Arundel,24003
40,FEMALE,False,NOT,2,10,0,VA,Newport News,51700
54,MALE,False,NOT,6,5,0,VA,Bedford,51019
29,MALE,False,NOT,26,15,0,VA,Powhatan,51145
26,FEMALE,False,NOT,4,2,1,VA,Mecklenburg,51117
14,FEMALE,True,HS,17,15,1,VA,Augusta,51015
67,MALE,False,NOT,96,25,1,VA,Lynchburg,51680
43,MALE,False,NOT,23,11,1,MD,Prince Georges,24033
7,FEMALE,True,ES,14,15,0,VA,Alexandria,51510
34,FEMALE,False,NOT,48,8,1,NC,Mecklenburg,37119
24,FEMALE,False,NOT,81,3,0,VA,Roanoke City,51770
48,FEMALE,False,NOT,76,5,1,VA,Chesapeake,51550
0,FEMALE,True,NOT,25,2,1,VA,Fairfax,51059
32,MALE,False,NOT,51,8,0,VA,Pittsylvania,51143
16,FEMALE,True,HS,24,11,0,VA,Loudoun,51107
31,FEMALE,False,NOT,10,14,0,VA,Charlottesville,51540
54,FEMALE,False,NOT,2,1,1,NC,Guilford,37081
55,MALE,False,NOT,11,2,1,VA,Virginia Beach,51810
47,MALE,False,NOT,12,9,0,VA,Halifax,51083
19,FEMALE,True,CL,14,1,1,VA,Mecklenburg,51117
25,MALE,False,NOT,7,14,1,MD,Baltimore,24005
18,FEMALE,True,HS,17,8,0,VA,Charlottesville,51540
31,FEMALE,False,NOT,11,4,0,VA,Newport News,51700
6,FEMALE,True,ES,54,15,0,VA,Richmond City,51760
13,MALE,True,MS,16,11,0,VA,Goochland,51075
3,MALE,True,NOT,34,1,1,VA,Halifax,51083
12,MALE,True,MS,11,4,1,VA,Charlottesville,51540
20,FEMALE,True,CL,35,5,0,VA,Arlington,51013
20,MALE,True,CL,29,5,0,VA,Wythe,51197
7,FEMALE,True,ES,20,12,0,VA,Campbell,51031
38,MALE,False,NOT,9,8,1,VA,Charlottesville,51540
60,FEMALE,False,NOT,4,2,1,NC,Wake,37183
73,FEMALE,False,NOT,15,10,1,VA,Bedford,51019
58,MALE,False,NOT,33,10,1,VA,Bedford,51019
23,FEMALE,False,CL,59,10,0,VA,Chesterfield,51041
62,MALE,False,NOT,14,4,0,MD,Anne Arundel,24003
46,FEMALE,False,NOT,4,1,1,VA,Newport News,51700
49,FEMALE,False,NOT,36,20,1,VA,Bedford,51019
25,MALE,False,NOT,20,12,1,VA,Fairfax,51059
16,FEMALE,True,HS,13,9,1,VA,Frederick,51069
28,FEMALE,False,NOT,33,8,1,VA,Virginia Beach,51810
11,FEMALE,True,MS,20,4,0,VA,Manassas,51683
49,FEMALE,False,NOT,23,6,0,VA,Portsmouth,51740
34,MALE,False,NOT,61,10,1,VA,Roanoke,51161
40,MALE,False,NOT,13,10,0,VA,Mecklenburg,51117
74,MALE,False,NOT,19,1,1,VA,Hanover,51085
15,FEMALE,True,HS,69,2,0,VA,Roanoke City,51770
5,MALE,True,ES,41,4,1,VA,Henrico,51087
50,MALE,False,NOT,47,2,1,VA,Goochland,51075
31,FEMALE,False,NOT,50,5,1,VA,Wythe,51197
41,FEMALE,False,NOT,11,5,0,VA,Richmond City,51760
53,MALE,False,NOT,23,3,0,VA,Powhatan,51145
86,MALE,False,NOT,8,1,1,VA,Bedford,51019
62,FEMALE,False,NOT,49,6,1,VA,Loudoun,51107
32,FEMALE,False,NOT,19,3,0,VA,Pulaski,51155
21,FEMALE,True,CL,30,14,1,VA,Montgomery,51121
38,FEMALE,False,NOT,38,6,1,VA,Roanoke City,51770
20,MALE,True,CL,1,13,0,VA,Virginia Beach,51810
56,MALE,False,NOT,27,7,1,VA,Bedford,51019
76,FEMALE,False,NOT,71,12,0,VA,Powhatan,51145
87,FEMALE,False,NOT,54,4,1,VA,Campbell,51031
42,MALE,False,NOT,37,3,1,MD,Howard,24027
26,MALE,False,NOT,31,14,0,VA,Augusta,51015
43,MALE,False,NOT,16,17,1,VA,Hampton,51650
34,MALE,False,NOT,14,8,0,NC,Forsyth,37067
13,FEMALE,True,MS,31,6,1,VA,Newport News,51700
43,MALE,False,NOT,9,2,0,VA,Richmond City,51760
22,FEMALE,True,CL,6,8,1,VA,Rockingham,51165
36,FEMALE,False,NOT,85,1,1,NC,Durham,37063
41,MALE,False,NOT,52,7,0,VA,Roanoke,51161
74,FEMALE,False,NOT,31,6,1,VA,Chesterfield,51041
67,FEMALE,False,NOT,18,1,0,VA,Wise,51195
25,FEMALE,False,NOT,13,4,0,VA,Rockingham,51165
51,FEMALE,False,NOT,22,4,1,NC,Forsyth,37067
65,MALE,False,NOT,31,4,0,VA,Montgomery,51121
22,MALE,True,CL,20,2,0,VA,Richmond City,51760
45,MALE,False,NOT,5,25,1,VA,Washington,51191
24,FEMALE,False,NOT,22,1,0,VA,Tazewell,51185
40,FEMALE,False,NOT,2,3,0,NC,Forsyth,37067
49,MALE,False,NOT,47,10,1,VA,Pittsylvania,51143
64,FEMALE,False,NOT,35,7,1,VA,Roanoke City,51770
80,MALE,False,NOT,49,7,1,VA,Chesapeake,51550
68,MALE,False,NOT,7,2,1,VA,Pulaski,51155
67,FEMALE,False,NOT,31,2,0,VA,Charlottesville,51540
39,MALE,False,NOT,14,5,0,VA,Chesapeake,51550
19,FEMALE,True,CL,37,1,0,VA,Powhatan,51145
9,MALE,True,ES,35,12,0,MD,Baltimore,24005
65,FEMALE,False,NOT,61,20,1,VA,Manassas,51683
62,FEMALE,False,NOT,35,4,1,VA,Bedford,51019
